[0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]
[89.12568750333342,87.98859342231789,86.90186382064267,85.82084260246646,84.7423670673947,83.66626993766903,82.59252348189081,81.5211054715679]
[0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]
[89.12568750333342,87.98859342231789,86.90186382064267,85.82084260246646,84.7423670673947,83.66626993766903,82.59252348189081,81.5211054715679]
[0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]
[89.12568750333342,87.98859342231789,86.90186382064267,85.82084260246646,84.7423670673947,83.66626993766903,82.59252348189081,81.5211054715679]
[0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]
[89.12568750333342,87.98859342231789,86.90186382064267,85.82084260246646,84.7423670673947,83.66626993766903,82.59252348189081,81.5211054715679]
[0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]
[89.12568750333342,87.98859342231789,86.90186382064267,85.82084260246646,84.7423670673947,83.66626993766903,82.59252348189081,81.5211054715679]
[0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]
[89.12568750333342,87.98859342231789,86.90186382064267,85.82084260246646,84.7423670673947,83.66626993766903,82.59252348189081,81.5211054715679]
[0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]
[88.30966382878117,87.29353573596177,86.29697011359156,85.30488818923564,84.3150685327612,83.32738831101446,82.34182115068101,81.35834421356438]
[0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]
[86.01370875958106,85.08355590651216,84.20483772849767,83.33162152475224,82.46019482054037,81.59034611003833,80.72205216526838,79.85529917376233]
[0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]
[82.63671712938213,81.85024331750105,81.14798113020004,80.4544450294768,79.76270625816345,79.07222466107233,78.38295358014679,77.69488367635184]
[0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]
[85.32092469357401,84.32516970576793,83.44984144714512,82.59250988147,81.7387352689426,80.88671964527046,80.03623357087157,79.18724086997219]
[0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]
[87.02881717723511,86.02314340076327,85.07957720214596,84.14052352302404,83.20354712921633,82.26855144524683,81.33552763965054,80.4044696647051]
[0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]
[86.5941429403892,85.71332103020517,84.84054981240314,83.97251398941616,83.10906658531583,82.25018914459535,81.39585991870081,80.54605070455189]
[0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]
[87.7344764658212,86.79342685478962,85.85972586424931,84.9315109177227,84.00868383256004,83.09121467005757,82.17906800809665,81.27220127042213]
[0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]
[86.69607074595349,85.83688101651059,84.98101075397993,84.13001799991412,83.28392040733458,82.44269995018993,81.60633104474259,80.77478154407599]
[0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]
[87.15628653814554,86.22221284197786,85.2975843486221,84.37718155836117,83.4608431948724,82.5485438110007,81.64025805202479,80.73595722411535]
[0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]
[111.43705143186865,110.74390286450063,109.99411734922762,109.24454956937733,108.49680159709914,107.75094046192606,107.00699292466598,106.26498212906897]
